what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820355305
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820357228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1433820364501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820365463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820579690
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1433820581120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820589341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820608029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1433820608035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1433820608035
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1433820608273
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1433820608490
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1433820613601
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1433820618648
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1433820618720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820625202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820653278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820660993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820679311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1433820679319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1433820679319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820681780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820799076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820799851
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1433820800807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820800853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1433820820317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820821684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820871550
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1433820873087
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1433820874956
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1433820874969
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1433820875048
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1433820875049
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1433820875050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820876434
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1433820877587
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1433820877599
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1433820877655
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1433820877762
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1433820878120
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1433820878316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820878857
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1433820878893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1433820878893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820883188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820886276
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820886422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820886470
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1433820887571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820887605
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1433820909312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1433820932421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433820949406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820962683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433820963497
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1433820963890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433820966513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821004838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821005848
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1433821006237
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433821008201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821038896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821040002
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1433821040335
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433821042770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433821257106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821372997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821646679
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1433821648317
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433821656987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433821657029
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1433821658055
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433821658080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821665472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821709080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433821710165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433823804637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433823809404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433823809748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433823810429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433823810438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433823811110
